3865,A,600000,S,10006,32
4788,A,600001,S,10010,57
5315,C,600001,S,0,0
5572,C,600000,S,0,0
5662,A,600002,B,9995,60
6907,C,600002,B,0,0
7659,A,600003,B,9997,19
7950,M,600003,B,9991,247
8315,A,600004,S,10007,17
8335,A,600005,B,9994,35
8345,A,600006,B,9987,73
8951,A,600007,B,9999,76
9051,A,600008,B,9999,61
10252,A,600009,S,10003,9
11632,A,600010,B,9994,22
13108,A,600011,S,10003,44
13142,A,600012,S,10007,17
13729,A,600013,S,10007,65
16254,A,600014,S,10006,42
17385,A,600015,S,10003,68
17542,C,600003,B,0,0
18933,A,600016,B,9998,508
20349,A,600017,B,9995,93
21647,M,600004,S,10002,56
22282,C,600013,S,0,0
22609,A,600018,S,10003,34
23079,A,600019,S,10000,41
23399,A,600020,B,9994,17
23516,A,600021,S,10002,97
25229,A,600022,B,9999,113
28945,C,600014,S,0,0
31720,A,600023,B,9998,394
31765,M,600009,S,10002,115
32867,A,600024,S,10001,34
34894,A,600025,S,10003,34
35664,C,600012,S,0,0
36588,C,600008,B,0,0
37830,A,600026,B,9996,114
38614,A,600027,B,9999,32
39027,C,600019,S,0,0
39039,M,600016,B,9999,33
39783,A,600028,B,10000,3
40840,A,600029,B,9998,79
42458,C,600015,S,0,0
42816,A,600030,S,10008,103
42840,A,600031,S,10004,235
42861,A,600032,B,9991,36
46066,A,600033,B,9994,45
46491,A,600034,B,9999,39
47566,A,600035,S,10010,244
48708,A,600036,B,9990,83
49581,M,600010,B,9998,87
52069,C,600036,B,0,0
52247,A,600037,S,10007,8
52678,A,600038,B,9995,55
52885,A,600039,B,9983,58
54038,A,600040,S,10004,13
54097,A,600041,B,9998,90
57286,A,600042,S,10000,407
57701,A,600043,S,10003,190
57795,A,600044,S,10013,82
59620,A,600045,B,9997,57
61498,A,600046,S,10000,52
62093,A,600047,B,9997,43
62967,C,600039,B,0,0
63415,C,600043,S,0,0
64186,A,600048,S,10011,170
66109,A,600049,S,10001,101
66281,A,600050,B,9997,130
66621,A,600051,B,10000,113
66827,M,600007,B,9998,50
67681,A,600052,B,9993,29
68969,A,600053,S,10005,58
69252,A,600054,B,10000,64
69617,A,600055,B,9999,285
72255,A,600056,B,9994,184
73415,A,600057,S,10004,612
75124,A,600058,B,9997,118
76032,A,600059,B,9995,20
76629,A,600060,B,9996,100
76771,A,600061,S,10010,272
76779,A,600062,S,10010,9
