157,A,0,S,10006,110
1766,A,1,B,10000,36
3228,A,2,B,9998,142
4931,A,3,B,10000,24
5766,C,1,B,0,0
9278,M,3,B,10000,1000
10217,C,2,B,0,0
11469,A,4,S,10003,45
11576,A,5,B,9992,102
13764,M,4,S,10000,481
13944,C,0,S,0,0
15209,C,3,B,0,0
15952,C,4,S,0,0
16359,A,6,S,9999,64
17649,A,7,B,9979,13
17700,C,5,B,0,0
20418,A,8,B,9999,13
21740,A,9,B,9997,15
22029,A,10,B,9987,43
23269,M,9,B,9985,119
23784,A,11,S,10006,67
26000,M,7,B,9999,74
27613,C,7,B,0,0
28760,A,12,B,9998,48
28936,A,13,B,9996,71
29814,A,14,B,9991,65
30314,C,6,S,0,0
30386,A,15,S,10003,86
31504,C,8,B,0,0
31655,A,16,B,9986,105
33848,C,12,B,0,0
33971,C,13,B,0,0
34302,C,15,S,0,0
34562,A,17,B,10000,34
35899,A,18,B,9985,98
36195,A,19,S,10000,105
37382,A,20,B,9996,20
39400,A,21,B,10000,87
39567,A,22,B,9996,37
39684,M,9,B,9989,5
41544,M,11,S,10001,19
41774,M,18,B,9990,154
41802,C,16,B,0,0
41855,C,14,B,0,0
42041,A,23,S,10004,46
43865,A,24,B,10002,130
44829,A,25,B,10002,24
45508,A,26,S,10008,58
45790,C,9,B,0,0
48653,A,27,B,10002,36
49899,A,28,S,10003,35
50469,M,20,B,9998,117
51019,A,29,S,10008,791
51704,A,30,B,9997,317
51938,A,31,B,10002,16
52460,A,32,B,9999,66
52919,A,33,B,9996,135
54504,C,10,B,0,0
55144,A,34,B,10004,45
56164,C,19,S,0,0
56318,C,34,B,0,0
58083,A,35,B,9995,34
59589,A,36,S,10004,55
60300,A,37,B,10003,40
61651,A,38,S,10008,84
62175,A,39,S,10004,14
63249,A,40,B,9998,91
63594,A,41,S,10014,79
63634,C,40,B,0,0
65626,C,11,S,0,0
68078,C,25,B,0,0
68971,A,42,S,10006,29
69944,A,43,B,10003,7
72996,A,44,B,10002,39
73511,C,32,B,0,0
74479,M,23,S,10012,9
75489,M,41,S,10011,88
76146,A,45,S,10010,191
76470,A,46,S,10014,50
76534,A,47,B,9999,31
76942,A,48,S,10007,61
78457,A,49,S,10008,9
79265,C,26,S,0,0
79361,A,50,S,10004,29
80676,A,51,S,10009,165
81089,C,22,B,0,0
81142,C,30,B,0,0
82089,C,27,B,0,0
82129,A,52,B,10003,102
84500,A,53,B,10000,17
90641,C,36,S,0,0
90981,M,18,B,10004,67
91034,A,54,S,10008,15
92379,A,55,S,10007,36
92503,A,56,S,10013,141
93214,C,21,B,0,0
94332,A,57,S,10005,63
95328,A,58,S,10006,15
96311,M,47,B,10003,46
97200,A,59,B,10003,11
97935,A,60,S,10016,53
100843,A,61,S,10005,38
101686,A,62,B,10001,27
103447,A,63,S,10013,71
105696,A,64,B,10000,17
108964,A,65,B,10005,17
111330,A,66,B,10006,200
115267,M,41,S,10006,25
115331,M,47,B,10003,13
115467,A,67,S,10007,45
115917,A,68,B,10002,35
116302,A,69,B,10004,123
119604,A,70,S,10009,63
120866,C,60,S,0,0
121799,A,71,S,10006,168
124043,A,72,S,10010,10
125782,C,17,B,0,0
126052,A,73,B,10006,39
126398,A,74,S,10014,57
129349,C,71,S,0,0
129598,A,75,B,10003,26
132486,A,76,B,9999,31
132773,A,77,B,10006,19
133406,A,78,B,10006,27
133593,A,79,S,10006,14
134120,A,80,S,10007,44
135951,A,81,B,10006,5
136111,A,82,B,10004,99
136931,A,83,B,9999,13
138085,A,84,S,10006,70
138124,A,85,B,10001,12
138445,A,86,S,10006,79
139179,A,87,S,10008,44
139527,A,88,S,10011,15
141440,A,89,B,10005,48
142910,A,90,S,10006,203
143475,A,91,B,10005,29
145408,A,92,S,10006,15
145762,A,93,B,10006,218
146903,A,94,S,10009,67
147791,C,85,B,0,0
148468,C,37,B,0,0
148508,A,95,S,10006,20
151266,A,96,B,9998,26
151830,A,97,S,10006,40
152688,M,62,B,9990,67
154171,A,98,B,10005,92
155289,A,99,S,10013,209
155978,C,76,B,0,0
163326,C,90,S,0,0
164960,M,46,S,10014,8
165257,A,100,S,10018,36
167922,C,87,S,0,0
168447,A,101,B,9985,56
169286,C,86,S,0,0
174339,A,102,S,10011,140
176385,A,103,B,10003,64
177346,A,104,B,9996,15
178584,A,105,S,10004,37
182803,A,106,S,10010,72
184272,A,107,B,10003,21
184844,A,108,S,10008,49
185865,A,109,B,9992,26
186167,A,110,S,10008,115
188496,A,111,B,9992,8
188809,A,112,S,10005,27
189823,A,113,B,10003,43
191088,A,114,B,10001,31
191154,A,115,B,9982,24
192538,C,72,S,0,0
194575,A,116,S,10008,8
195337,C,24,B,0,0
198553,M,28,S,10009,33
200853,A,117,B,10003,105
200980,A,118,S,10012,53
202890,A,119,B,10004,87
204209,A,120,S,10011,58
204255,C,97,S,0,0
205029,A,121,B,9999,42
205687,A,122,B,10001,275
205721,A,123,S,10010,19
207420,A,124,S,10028,175
210793,A,125,B,10005,101
211189,M,47,B,9993,105
213115,C,115,B,0,0
217573,A,126,B,10005,18
217691,C,107,B,0,0
218620,C,88,S,0,0
219146,C,68,B,0,0
219255,C,33,B,0,0
220862,A,127,S,10018,38
220956,C,103,B,0,0
221409,A,128,S,10008,23
222568,A,129,B,10007,56
223061,A,130,B,9993,41
225823,A,131,S,10011,67
226700,A,132,B,10007,80
227657,A,133,S,10007,37
228832,A,134,B,10005,79
229268,A,135,S,10018,25
230517,A,136,S,10007,23
231195,A,137,B,10007,16
233024,A,138,B,9979,56
233809,A,139,S,10009,82
236500,A,140,B,10005,28
237659,C,130,B,0,0
237840,C,111,B,0,0
238556,A,141,S,10014,32
239523,C,131,S,0,0
240568,C,50,S,0,0
240807,C,29,S,0,0
241778,A,142,B,10008,54
242417,A,143,S,10014,66
242656,A,144,S,10011,35
243445,C,134,B,0,0
246145,A,145,S,10014,109
248112,A,146,S,10011,97
248762,A,147,B,10008,65
249374,C,73,B,0,0
249756,A,148,B,10006,17
250674,C,114,B,0,0
252329,A,149,B,9953,47
253024,C,49,S,0,0
253585,A,150,B,9997,510
254235,M,23,S,10014,64
255024,A,151,S,10011,11
255734,A,152,S,10012,81
260675,C,35,B,0,0
261286,C,118,S,0,0
261323,A,153,B,10005,21
262452,A,154,S,10015,13
262900,A,155,S,10011,20
263051,M,93,B,10003,41
263922,A,156,S,10012,68
264647,A,157,B,10004,164
266844,A,158,S,10009,165
267244,A,159,S,10023,68
268111,C,158,S,0,0
268115,A,160,B,10006,25
269297,C,139,S,0,0
269778,C,28,S,0,0
269801,C,126,B,0,0
270914,A,161,S,10014,137
271828,A,162,S,10020,42
273887,M,161,S,10012,110
275491,M,119,B,10003,28
276974,M,38,S,10011,87
