3217,A,800000,S,10001,19
4861,A,800001,B,9999,108
4924,A,800002,S,10013,24
4965,A,800003,S,10008,95
5144,A,800004,B,9995,79
5243,A,800005,S,10002,24
5404,A,800006,S,9999,50
5988,A,800007,B,9993,16
6812,C,800007,B,0,0
7577,A,800008,S,10004,183
8316,A,800009,B,9987,20
8918,A,800010,S,10007,72
9750,A,800011,S,9999,82
9928,A,800012,B,9998,29
11531,A,800013,B,9996,20
11803,A,800014,B,9989,65
12601,A,800015,B,9998,22
13550,C,800002,S,0,0
14251,A,800016,B,9994,47
14680,A,800017,B,9998,114
15834,A,800018,B,9998,149
16293,C,800015,B,0,0
16613,C,800017,B,0,0
17194,M,800011,S,10006,8
17358,A,800019,B,9993,39
19570,M,800003,S,10006,146
19728,A,800020,S,9998,21
19930,C,800010,S,0,0
20118,A,800021,S,10002,27
20902,A,800022,B,9993,105
21127,M,800011,S,10011,49
23349,A,800023,B,9997,234
23397,C,800005,S,0,0
23890,C,800022,B,0,0
29198,A,800024,B,9995,61
29519,C,800001,B,0,0
29843,M,800011,S,10003,82
31299,A,800025,S,10000,22
32953,A,800026,B,9992,55
33056,A,800027,B,9995,344
35400,A,800028,B,9980,32
35777,C,800003,S,0,0
36164,A,800029,S,10003,53
36247,A,800030,B,9995,127
36887,C,800024,B,0,0
37748,A,800031,S,9999,35
39856,A,800032,S,10004,32
41083,A,800033,S,10002,21
41451,A,800034,B,9997,25
42685,A,800035,S,10016,44
43745,A,800036,B,9997,41
43834,M,800026,B,9991,34
43874,A,800037,S,9999,73
44426,A,800038,S,10007,145
45383,C,800030,B,0,0
45394,C,800033,S,0,0
47280,A,800039,S,10001,75
47341,M,800025,S,10000,11
48348,C,800032,S,0,0
49524,C,800037,S,0,0
51211,A,800040,S,10005,5
52172,M,800038,S,10001,74
53004,A,800041,S,10000,11
53128,C,800023,B,0,0
54484,A,800042,S,10002,58
54937,A,800043,B,9996,88
56832,A,800044,B,9989,48
57339,A,800045,S,9999,24
58870,A,800046,S,10001,38
59944,A,800047,B,9980,103
60530,A,800048,S,10000,305
60912,A,800049,B,9996,177
61925,A,800050,S,10001,75
64266,C,800034,B,0,0
64937,A,800051,S,10006,98
66597,A,800052,S,10001,52
67853,A,800053,B,9995,18
68442,C,800012,B,0,0
69370,A,800054,B,9991,12
70712,A,800055,B,9991,673
70952,M,800035,S,10003,95
71720,A,800056,S,9997,84
75125,A,800057,S,10005,118
75761,A,800058,S,9998,75
77097,A,800059,B,9996,47
77437,A,800060,S,9996,154
77755,M,800013,B,9995,7
79227,A,800061,S,9996,49
79771,A,800062,B,9992,49
80095,A,800063,B,9983,34
80711,A,800064,S,9996,56
81081,M,800027,B,9992,57
81192,A,800065,S,9999,26
82075,M,800061,S,10004,137
86005,A,800066,B,9990,33
87310,C,800013,B,0,0
89055,A,800067,S,9997,239
89996,A,800068,S,10003,104
90584,A,800069,S,9998,83
91606,A,800070,B,9991,8
91656,C,800062,B,0,0
92732,A,800071,S,9999,14
93081,A,800072,S,9997,58
93730,A,800073,S,10001,337
94712,C,800039,S,0,0
94879,A,800074,S,10032,292
97127,A,800075,B,9990,49
97711,M,800011,S,9997,293
98056,A,800076,B,9995,23
100392,A,800077,S,10006,38
101461,A,800078,S,9995,6
104040,A,800079,B,9989,191
104397,A,800080,S,10000,7
104647,A,800081,B,9992,8
105530,A,800082,B,9995,130
105895,A,800083,B,9995,8
106345,C,800079,B,0,0
106598,C,800055,B,0,0
109406,A,800084,S,9997,63
109454,A,800085,B,9990,69
109459,M,800054,B,9992,32
112691,C,800009,B,0,0
114293,A,800086,S,10016,49
115071,A,800087,S,9994,24
115337,A,800088,S,9999,215
115396,A,800089,S,10002,32
115476,A,800090,S,9994,74
116076,A,800091,S,9995,63
116593,A,800092,B,9990,189
116753,M,800045,S,10001,100
116851,A,800093,B,9991,55
117300,A,800094,B,9993,182
117506,M,800036,B,9966,152
117639,C,800049,B,0,0
121776,A,800095,S,9994,173
126503,A,800096,B,9990,119
126646,A,800097,S,9992,34
127313,A,800098,B,9991,813
128922,A,800099,B,9991,23
131414,A,800100,S,10002,22
132900,A,800101,B,9990,34
133896,A,800102,B,9991,31
135501,A,800103,S,9993,263
135899,A,800104,B,9990,131
136696,A,800105,S,9993,10
139348,C,800040,S,0,0
139463,A,800106,S,9996,25
139530,A,800107,S,9996,52
139738,A,800108,S,10001,174
140299,A,800109,B,9990,28
141322,A,800110,B,9986,12
141696,A,800111,S,10002,9
142028,C,800066,B,0,0
142621,A,800112,B,9976,67
142762,A,800113,B,9989,31
143416,A,800114,S,9999,45
144017,A,800115,S,9993,65
144898,A,800116,S,9994,213
145937,A,800117,S,9995,38
146027,A,800118,S,9993,13
146225,A,800119,B,9990,20
147283,A,800120,B,9991,79
147387,A,800121,S,9992,204
148636,A,800122,S,9993,201
149934,A,800123,S,10003,232
150391,A,800124,S,9996,1000
150572,A,800125,B,9993,29
150921,A,800126,S,9999,33
154428,A,800127,B,9983,62
155157,M,800101,B,9991,69
157006,A,800128,B,9993,12
158277,M,800067,S,9996,53
158607,A,800129,B,9990,101
163467,M,800041,S,9998,91
164022,A,800130,B,9991,18
165049,C,800087,S,0,0
166170,A,800131,S,9993,174
166283,M,800117,S,9993,381
166721,A,800132,S,9993,88
167652,A,800133,B,9993,19
171428,C,800108,S,0,0
172323,C,800091,S,0,0
172465,A,800134,S,9993,65
172586,A,800135,S,9994,135
173717,C,800043,B,0,0
174429,C,800093,B,0,0
175193,A,800136,S,10018,65
176565,A,800137,S,9998,61
177172,A,800138,B,9976,11
179624,A,800139,B,9990,78
180007,A,800140,S,9998,32
180225,A,800141,S,9997,407
180599,C,800137,S,0,0
181879,A,800142,S,10006,25
182050,C,800095,S,0,0
183875,A,800143,S,10002,67
184965,A,800144,B,9985,4
185310,A,800145,B,9993,47
185714,A,800146,B,9989,18
187770,A,800147,B,9990,5
188070,A,800148,S,10011,108
188550,A,800149,S,9998,136
188860,A,800150,S,10007,340
188903,M,800019,B,9987,14
189355,C,800096,B,0,0
189391,C,800102,B,0,0
190138,A,800151,B,9992,35
192237,C,800027,B,0,0
192535,A,800152,S,9997,12
192814,C,800094,B,0,0
194557,C,800120,B,0,0
195128,A,800153,B,9993,14
197410,A,800154,S,10017,287
198591,A,800155,B,9993,109
198882,A,800156,S,9994,105
200003,A,800157,B,9990,11
200806,C,800070,B,0,0
200833,A,800158,S,9993,103
201703,A,800159,S,9999,97
204051,C,800044,B,0,0
205543,A,800160,S,9996,40
205852,A,800161,B,9985,190
209555,A,800162,S,9993,14
209818,M,800068,S,10007,304
210264,A,800163,B,9987,46
210534,A,800164,S,9994,36
210832,A,800165,B,9989,7
211360,A,800166,B,9994,290
211695,C,800050,S,0,0
214571,A,800167,B,9986,27
214789,C,800038,S,0,0
214817,A,800168,S,10003,131
215183,A,800169,B,9992,18
215989,M,800041,S,10013,23
217812,C,800019,B,0,0
217831,A,800170,B,9992,50
218433,A,800171,B,9996,42
218711,A,800172,S,10000,289
218739,M,800047,B,9994,80
220119,A,800173,B,9996,122
220172,A,800174,S,10008,171
220442,A,800175,B,9993,51
221767,A,800176,B,9996,72
223002,A,800177,B,9985,61
223902,A,800178,B,9996,81
225107,M,800114,S,9999,38
228590,A,800179,B,9987,161
230959,A,800180,B,9995,28
231167,A,800181,B,9991,330
231755,A,800182,S,9996,150
232565,A,800183,B,9986,234
233696,C,800129,B,0,0
233838,A,800184,S,9998,116
234214,A,800185,B,9988,95
234620,A,800186,S,9996,49
234641,C,800158,S,0,0
236647,A,800187,B,9996,15
237170,A,800188,S,10004,35
237184,A,800189,B,9993,32
237406,A,800190,B,9990,227
238703,A,800191,B,9996,16
238892,A,800192,S,9997,107
240336,A,800193,S,10003,124
241077,C,800192,S,0,0
244752,A,800194,B,9996,65
245584,A,800195,B,9995,43
245969,A,800196,B,9992,337
246486,A,800197,B,9986,54
247413,A,800198,S,10000,112
248938,A,800199,S,10005,171
250221,M,800112,B,9996,59
250385,A,800200,S,10001,133
252159,A,800201,B,9996,93
253346,A,800202,B,9997,61
253534,A,800203,S,9998,32
257969,A,800204,S,9998,64
258818,M,800122,S,10006,143
260207,A,800205,B,9982,56
260962,A,800206,S,10003,24
261269,M,800045,S,10001,178
264116,A,800207,B,9997,107
264471,A,800208,S,10013,234
266619,M,800052,S,9998,24
269892,A,800209,B,9990,176
270750,A,800210,B,9993,266
271199,A,800211,S,9997,286
272768,M,800198,S,10000,299
273183,A,800212,S,10005,59
274229,A,800213,B,9997,195
277225,M,800122,S,9998,74
278463,M,800211,S,10000,56
279333,A,800214,B,9992,183
280628,C,800101,B,0,0
281048,A,800215,S,9999,91
283009,A,800216,S,9999,98
284318,A,800217,B,9994,56
285167,A,800218,S,9997,119
285475,A,800219,B,9989,260
285911,A,800220,S,10001,14
286207,A,800221,S,9999,71
288421,A,800222,S,10002,163
288663,A,800223,B,9994,167
289093,A,800224,S,10003,25
291864,A,800225,S,10004,24
293114,A,800226,S,10019,48
294395,A,800227,S,9995,15
295819,C,800220,S,0,0
302508,A,800228,S,9994,37
302974,A,800229,S,9995,213
303995,A,800230,S,10012,6
304506,A,800231,S,9994,81
306661,A,800232,B,9989,30
306750,A,800233,B,9994,78
307736,A,800234,S,10006,46
307825,A,800235,S,9994,221
308090,C,800150,S,0,0
308139,A,800236,B,9988,66
309738,C,800000,S,0,0
309971,C,800198,S,0,0
312691,A,800237,S,9997,78
313072,M,800052,S,9999,26
313216,A,800238,B,9995,19
314094,A,800239,B,9977,34
315694,A,800240,B,9985,12
317773,A,800241,B,9990,128
318020,A,800242,S,9997,38
319013,C,800162,S,0,0
319608,A,800243,S,9995,158
320487,C,800186,S,0,0
320695,A,800244,B,9993,47
322075,A,800245,S,10004,80
323164,A,800246,B,9992,11
323837,C,800118,S,0,0
324156,A,800247,S,10003,53
328030,C,800045,S,0,0
328673,M,800199,S,9996,30
329793,C,800028,B,0,0
331014,M,800046,S,9993,497
331530,A,800248,B,9992,16
332991,A,800249,B,9992,15
334018,C,800146,B,0,0
334395,C,800232,B,0,0
335137,A,800250,S,10003,38
336137,A,800251,S,9993,14
337044,M,800182,S,9998,91
337682,A,800252,B,9990,124
337906,A,800253,S,9996,84
338141,A,800254,B,9980,14
339189,C,800046,S,0,0
339454,A,800255,S,9993,32
340162,A,800256,S,9994,30
341241,A,800257,B,9991,61
341247,A,800258,S,10001,16
341703,C,800056,S,0,0
342086,C,800254,B,0,0
342141,A,800259,B,9975,67
342854,A,800260,S,9993,76
343772,C,800201,B,0,0
344546,A,800261,B,9980,50
344764,A,800262,S,9995,47
345265,A,800263,S,9994,114
347920,A,800264,S,10001,330
348225,C,800185,B,0,0
348365,A,800265,B,9994,27
348575,A,800266,S,9995,69
349348,A,800267,S,9998,84
349970,A,800268,B,9994,108
350515,A,800269,B,9986,80
351389,A,800270,B,9992,428
353413,A,800271,B,9989,15
353986,C,800092,B,0,0
354071,C,800071,S,0,0
355123,A,800272,S,9997,56
355429,A,800273,B,9990,120
358174,A,800274,B,9985,25
358727,A,800275,S,9994,71
358760,A,800276,S,10000,6
361380,A,800277,S,10009,72
362637,M,800059,B,9993,37
366246,A,800278,B,9993,30
367779,C,800077,S,0,0
368814,M,800139,B,9987,100
369494,A,800279,S,9995,122
370464,C,800244,B,0,0
370500,A,800280,B,9984,86
370776,C,800237,S,0,0
371273,A,800281,B,9982,40
371519,A,800282,S,10000,165
373423,M,800216,S,9995,31
373950,C,800273,B,0,0
375030,A,800283,B,9984,71
375987,A,800284,B,9988,52
376070,A,800285,B,9990,86
378319,C,800213,B,0,0
378782,A,800286,B,9981,239
381030,C,800221,S,0,0
381758,A,800287,B,9993,49
382063,C,800090,S,0,0
382825,A,800288,B,9989,56
383892,A,800289,S,9993,4
384338,A,800290,B,9990,73
384817,M,800249,B,9983,34
385527,A,800291,S,10001,102
