2104,A,1000000,S,10015,13
2512,A,1000001,S,10000,83
2697,A,1000002,B,9990,138
7107,M,1000002,B,9988,17
8846,A,1000003,S,10005,74
9520,A,1000004,B,9990,168
11857,A,1000005,S,10004,274
13770,A,1000006,S,10007,60
14710,C,1000003,S,0,0
15310,C,1000005,S,0,0
15343,A,1000007,S,10001,117
15797,C,1000000,S,0,0
18311,A,1000008,S,10002,128
18439,C,1000004,B,0,0
18676,A,1000009,S,10003,381
19442,A,1000010,B,9995,157
19492,C,1000010,B,0,0
19880,C,1000002,B,0,0
20330,A,1000011,B,9992,29
20419,C,1000001,S,0,0
22908,A,1000012,B,9985,86
24684,A,1000013,B,9996,29
24878,A,1000014,B,9998,423
26158,A,1000015,S,10005,49
26635,C,1000012,B,0,0
27589,A,1000016,S,10002,696
27794,A,1000017,B,9996,50
28515,A,1000018,S,9999,25
28923,A,1000019,B,9963,40
29465,A,1000020,S,9998,106
30120,A,1000021,B,9996,69
31008,A,1000022,B,9997,49
31406,A,1000023,S,10015,11
32234,A,1000024,B,9999,12
32297,M,1000015,S,10005,91
33334,M,1000016,S,10001,185
33812,C,1000013,B,0,0
35560,C,1000006,S,0,0
42844,A,1000025,S,10000,26
43220,C,1000020,S,0,0
43421,A,1000026,B,9991,481
44588,C,1000023,S,0,0
45985,C,1000018,S,0,0
46324,A,1000027,B,9995,24
46932,C,1000021,B,0,0
47822,A,1000028,B,9996,7
49530,A,1000029,B,9999,196
51682,M,1000025,S,10003,66
52898,M,1000007,S,10002,10
53020,A,1000030,S,10001,26
53377,A,1000031,S,9999,15
53622,M,1000030,S,10000,25
58351,A,1000032,S,10008,44
59974,A,1000033,B,9998,45
61439,A,1000034,B,9998,25
64609,C,1000009,S,0,0
64917,A,1000035,S,10003,71
66907,A,1000036,B,9994,45
68364,C,1000017,B,0,0
68874,A,1000037,S,10007,47
70122,A,1000038,S,10001,56
70725,A,1000039,B,9996,119
70934,A,1000040,B,9996,20
71107,C,1000015,S,0,0
73572,A,1000041,B,9998,14
73975,A,1000042,S,10001,11
74135,M,1000019,B,9985,108
75829,A,1000043,B,9985,35
76142,C,1000039,B,0,0
77176,C,1000014,B,0,0
77622,A,1000044,B,9999,35
