283,A,1400000,S,10005,52
431,C,1400000,S,0,0
781,A,1400001,S,10002,129
948,A,1400002,B,9986,50
1266,C,1400001,S,0,0
2216,A,1400003,B,9994,491
4413,A,1400004,B,9997,130
6780,M,1400004,B,10000,27
8314,C,1400003,B,0,0
8734,A,1400005,S,10004,26
9889,M,1400002,B,10000,138
10367,M,1400004,B,9991,42
10957,M,1400005,S,10010,98
11121,M,1400004,B,10000,54
12301,A,1400006,S,10002,152
12444,A,1400007,S,10003,21
13542,A,1400008,S,10007,37
15477,M,1400004,B,9994,85
15993,A,1400009,S,10010,25
16868,A,1400010,S,10003,43
17340,M,1400002,B,10002,47
18895,M,1400006,S,10007,12
19503,A,1400011,S,10004,24
19649,C,1400010,S,0,0
19817,A,1400012,S,10004,47
20440,A,1400013,S,10008,68
20794,A,1400014,S,10002,113
22001,A,1400015,B,10000,22
22534,A,1400016,S,10005,112
23775,M,1400015,B,9993,117
24394,A,1400017,B,9989,88
24580,A,1400018,S,10009,70
25069,A,1400019,B,10001,40
26164,A,1400020,S,10006,175
26302,A,1400021,S,10003,11
27279,A,1400022,B,9994,11
27698,A,1400023,S,10004,45
27869,A,1400024,B,10000,35
28024,A,1400025,B,10000,97
28176,A,1400026,B,9999,33
28986,A,1400027,S,10023,28
29304,A,1400028,S,10002,13
29628,C,1400018,S,0,0
30294,M,1400027,S,10014,43
30610,A,1400029,S,10006,208
31140,A,1400030,B,10001,51
31196,C,1400002,B,0,0
31860,A,1400031,S,10002,52
33123,A,1400032,S,10004,130
33240,A,1400033,B,9999,19
34506,A,1400034,B,10001,54
34983,C,1400005,S,0,0
35045,A,1400035,S,10003,45
35913,A,1400036,S,10005,33
36698,C,1400017,B,0,0
39421,C,1400016,S,0,0
39776,C,1400008,S,0,0
41392,A,1400037,B,10002,31
42533,A,1400038,S,10011,58
43022,A,1400039,B,9997,47
43753,M,1400037,B,10000,155
43805,A,1400040,B,10002,23
45171,A,1400041,S,10006,213
45289,A,1400042,B,9998,64
47024,A,1400043,B,9996,14
47576,A,1400044,B,9999,15
51894,A,1400045,S,10007,21
53460,C,1400009,S,0,0
53898,A,1400046,S,10007,265
54049,A,1400047,S,10009,98
55024,M,1400043,B,9994,11
56130,A,1400048,S,10014,12
56892,A,1400049,S,10004,45
58171,A,1400050,S,10022,39
58735,A,1400051,B,10001,19
59897,C,1400039,B,0,0
60372,A,1400052,B,9997,12
60908,A,1400053,S,10005,216
61969,C,1400035,S,0,0
62234,A,1400054,S,10017,46
62628,C,1400036,S,0,0
63601,M,1400032,S,10009,81
64423,A,1400055,S,10007,318
66002,A,1400056,B,9993,1
66634,A,1400057,S,10008,53
68129,A,1400058,S,10018,204
68505,C,1400024,B,0,0
68942,A,1400059,S,10003,26
69508,A,1400060,B,9998,240
70209,C,1400023,S,0,0
70264,A,1400061,S,10009,60
71491,A,1400062,S,10006,23
73232,A,1400063,S,10005,15
73241,C,1400040,B,0,0
74780,C,1400033,B,0,0
